Languages:5
Ger: "Red, Sie kehren in bekanntes Gebiet zurÅck und sollten sich dort inzwischen auskennen. Die 'Phantomraketen'-Startanlage befindet sich im Nordwesten des Dorfs."
Filename:       SPYOUMUS
Eng: "You must infiltrate the launch site and destroy the 'Ghost Rocket' before it is launched.  You will be equipped with a high power explosive charge that you must place as close to the rocket ramp as possible." 
Fre: "Vous devez infiltrer le site de lancement et dÇtruire la 'Roquette Fantìme' avant son lancement. Vous serez ÇquipÇ d'une charge Ö träs grande puissance que vous devrez poser le plus präs possible de la rampe de lancement."
Ita: "Dovete infiltrarvi nel luogo di lancio e distruggere il 'Missile Fantasma' prima che sia lanciato. Avrete a vostra disposizione una carica di esplosivo molto potente che dovrete posizionare il pió vicino possibile alla rampa di lancio."
Spa: "Debe infiltrarse en la base de lanzamiento y destruir el 'cohete fantasma' antes de que logren lanzarlo. Para ello, llevar† un explosivo muy potente que deber† colocar lo m†s cerca posible de la rampa de lanzamiento."
Ger: "Sie mÅssen in die Startanlage eindringen und die 'Phantomrakete' zerstîren, bevor sie gezÅndet wird. Sie werden mit einem Hochleistungs-Sprengsatz ausgerÅstet, den Sie mîglichst nah an der Raketenrampe plazieren mÅssen."
Filename:       SPYOURBE
Eng: Your best means of escape will be to steal an aircraft from the nearby airfield and fly to safety over the mountains. Be aware that the enemy will be prepared for any kind of attack, so be careful out there.  Good luck, Red!"
Fre: "Votre meilleur moyen d'Çvasion est de dÇrober un avion sur le terrain avoisinant et de passer les montagnes. N'oubliez pas que l'ennemi s'attendra Ö des attaques, alors soyez prudent. Bonne chance, Red !"
Ita: "Il miglior modo per scappare sarÖ rubare un aereo dal campo d'aviazione lç vicino e volare al sicuro sulle montagne. Ricordate che il nemico sarÖ preparato ad ogni tipo di attacco, quindi state attento. Buona fortuna, Red!"
Spa: "La mejor manera de escapar ser† apoderarse de una aeronave en el aer¢dromo cercano, y volar sobre las monta§as hasta alcanzar un lugar seguro. Tenga presente que el enemigo estar† preparado para repeler todo tipo de ataques, as° que proceda con cuidado. ≠Buena suerte, Red!"
Ger: "FÅr Ihre Flucht stehlen Sie am besten ein Flugzeug vom nahegelegenen Flugplatz und fliegen Åber die Berge in sicheres Gebiet. Der Gegner wird auf jede Art von Angriff vorbereitet sein, also seien Sie vorsichtig. Viel GlÅck, Red!"
Filename:       S1BECARE
Eng: "Be careful Red.  I will try to fly as low as I can.  Be ready to jump!"
Fre: "Fais gaffe, Red. Je vais voler le plus bas possible. Sois pràt Ö sauter !"
Ita: "Stai attento Red. Cercherï di volare il pió basso possibile. Preparati a saltare!"
Spa: "Ten cuidado, Red. IntentarÇ volar lo m†s bajo posible, prep†rate para saltar!"
Ger: "Sei vorsichtig, Red. Ich versuche, mîglichst tief zu fliegen. Halte dich absprungbereit!"
Filename:       SRYOUKNO
Eng: "You know me, Goggles - I don't take any chances!"
Fre: "Tu me connais, Goggles. Je ne prends jamais de risque !"
Ita: "Tu mi conosci, Goggles; non mi piace correre rischi!"
Spa: "Ya me conoces, Goggles, ≠nunca me arriesgo innecesariamente!"
Ger: Du kennst mich doch, Goggles - ich gehe nie ein Risiko ein!"
Filename:       S1IRONIC
Eng: "Ironic as always Red...jump now!"
Fre: "Toujours aussi ironique, Red... allez saute !"
Ita: "Ironico come sempre Red...salta ora!" 
Spa: "Siempre igual de guas¢n... ≠Salta ahora!"
Ger: "Ironisch wie immer, Red... spring jetzt!"
Filename:       SOSHOOTA
Eng: "Shoot any trespassers without warning.  Is that clear?"
Fre: "Tirez sur tous les intrus sans hÇsiter. Est-ce bien clair ?"
Ita: "Sparate immediatamente a tutti gli intrusi. Chiaro?"
Spa: "Si ven alg£n intruso, disparen sin aviso previo. ®Est† claro?"
Ger: "Auf Eindringlinge wird ohne Vorwarnung geschossen. Ist das klar?"
Filename:       SGCANYO2
Eng: "Can you get me a set of bolt cutters?  There should be some in the shed to the left of the bridge...hey, wait a second, you're not the truck driver!  Halt!" 
Fre: "Allez me chercher une pince coupante ? Il devrait y en avoir dans la cabane Ö gauche du pont... Eh ! Attendez un peu ! Vous n'àtes pas le chauffeur du camion ! Halte-lÖ !"
Ita: "Potreste procurarmi delle lame per lucchetti? Dovrebbero essercene alcune nella baracca a sinistra del ponte... ehi, aspetta un attimo, non siete l'autista del camion! Alt!"
Spa: "®Oye, puedes traerme un cortafr°os? Debe haber uno en la caseta que queda a la izquierda del puente... Pero... ≠Un momento! ≠T£ no eres el conductor! ≠Alto!"
Ger: "Kînnen Sie mir mal einen Bolzenschneider holen? Im Schuppen links von der BrÅcke mÅ·te einer sein... he, Moment mal, Sie sind nicht der Lastwagenfahrer! Halt!"
Filename:       SGHALT
Eng: "Halt!"
Fre: "Halte !"
Ita: "Alt!"
Spa: "≠Alto!"
Ger: "Halt!"
Filename:       SGSHOOTR
Eng: "Shoot the trespasser!"
Fre: "Tirez sur l'intrus !"
Ita: "Sparate all'intruso!"
Spa: "≠Disparad al intruso!"
Ger: "Erschie·t den Eindringling!"
Filename:       SGITSDAM
Eng: "It is damn cold tonight - I wish they would hurry up."
Fre: "Il fait sacrÇment froid ce soir. Si seulement ils pouvaient se presser.",
Ita: "Fa molto freddo stasera; spero che si sbrighino."
Spa: "Hace un fr°o incre°ble esta noche, ≠ya pod°an darse prisa!"
Ger: "Verdammt kalt heut nacht - die sollen sich mal etwas beeilen."
Filename:       S2THEYWI
Eng: "They will. When are they firing the rocket?"
Fre: "Quand est-ce qu'ils lancent la roquette ?"
Ita: "Quand'ä che lanciano il missile?"
Spa: "®Cu†ndo van a lanzar el cohete?"
Ger: "Wann starten sie die Rakete?"
Filename:       SGPRETTY
Eng: "Pretty soon, I think."
Fre: "Vers minuit, je crois."
Ita: "Pió o meno verso mezzanotte, credo."
Spa: "Hacia medianoche, creo."
Ger: "So gegen Mitternacht, glaub ich."
Filename:       S2DIDYOU
Eng: "Hey - did you just hear something?" 
Fre: "Eh ! T'as rien entendu ?"
Ita: "Ma, hai sentito qualcosa?"
Spa: "≠Shhh! ®No has o°do nada?"
Ger: "He - hast du grade was gehîrt?"
Filename:       SGNAHPRO
Eng: "NO...probably just the wind"
Fre: "Non... Äa devait àtre le vent."
Ita: "No...probabilmente ä solo il vento"
Spa: "No... Ha debido ser el viento..."
Ger: "Nî... war bestimmt nur der Wind."
Filename:       SGTAKECO
Eng: "Take cover!  Someone's shooting at us!"
Fre: "Baisse-toi ! Quelqu'un nous tire dessus !"
Ita: "Al riparo! Qualcuno ci sta sparando!"
Spa: "≠C£brete! ≠Nos disparan!"
Ger: "Geh in Deckung! Jemand schie·t auf uns!"
Filename:       S2THEREH
Eng: "There he is!  Kill him!"
Fre: "Le voilÖ ! Feu !"
Ita: "Eccolo lÖ! Uccidetelo!"
Spa: "≠Ah° est†! ≠Acaba con Çl!
Ger: "Da ist er! Knall ihn ab!"
Filename:       SOHESHER
Eng: "He's here to destroy the Rocket! Stop him at all costs!"
Fre: "Il est venu dÇtruire la roquette ! Vous devez l'arràter Ö tout prix !"
Ita: "‘ venuto a distruggere il missile! Fermatelo ad ogni costo!"
Spa: "≠Ha venido a destruir el cohete! ≠DetÇnle a toda costa!"
Ger: "Er ist hier, um die Rakete zu zerstîren! Stoppt ihn um jeden Preis!"
Filename:       SM1MINUT
Eng: "One minute to countdown"
Fre: "Une minute avant lancement de la roquette !"
Ita: "un minuto al lancio del missile!"
Spa: "≠Un minuto para el lanzamiento; contin£a la cuenta atr†s!"
Ger: "Noch eine Minute bis zum Raketenstart!"
Filename:       SGHALTPU
Eng: "Halt!  Put down your weapon!"
Fre: " Halte-lÖ ! Jetez votre arme !"
Ita: "Alt! Buttate le armi!"
Spa: "≠Alto! ≠Tira el arma!"
Ger: "Halt! Runter mit der Waffe!"
Filename:       SGANINTR
Eng: "The intruder!  Shoot him!"
Fre: "L'intrus ! Tuez-le !"
Ita: "L'intruso! Sparategli!"
Spa: "≠El intruso! ≠Acaba con Çl!"
Ger: "Der Eindringling! Schie·t doch!"
Filename:       SM10SECO
Eng: "10 seconds to launch...9, 8, 7, 6, 5, 4, 3, 2, 1...rocket launched successfully!"
Fre: "10 secondes avant lancement... 9, 8, 7, 6, 5, 4, 3, 2, 1... lancement de la roquette rÇussi !"
Ita: "10 secondi al lancio...9,8,7,6,5,4,3,2,1...missile lanciato!"
Spa: "10 segundos para el lanzamiento... 9, 8, 7, 6, 5, 4, 3, 2, 1... ≠Cohete lanzado con Çxito!"
Ger: "Noch 10 Sekunden bis zum Start... 9, 8, 7, 6, 5, 4, 3, 2, 1... Rakete erfolgreich gestartet!"
Filename:       SNRUSSIA
Eng: "Russian 'Ghost Rocket' Devastates London"
Fre: "Une 'Roquette Fantìme' russe dÇvaste la ville de Londres."
Ita: "'Missile Fantasma' Russo Devasta Londra" 
Spa: "Un 'cohete fantasma' ruso arrasa Londres."
Ger: "Russische 'Phantomrakete' verwÅstet London"
Filename:       SRRIGHTI
Eng: "Right - I've set the explosive charge...now to get out of here!"
Fre: "Bien ! J'ai posÇ la charge... maintenant, il faut partir d'ici !"
Ita: "Bene; ho posizionato la carica d'esplosivo...ora devo andarmene da qui!"
Spa: "Bien, ya he colocado la carga... ≠Ahora, tengo que salir de aqu°!"
Ger: "So - der Sprengsatz wÑre plaziert... jetzt nichts wie raus hier!"
Filename:       SGSOUNDT
Eng: "Sound the alarm - we have an intruder!"
Fre: "Donnez l'alerte. Nous avons un intrus !"
Ita: "Suona l'allarme; c'ä un intruso!"
Spa: "≠Da la alarma, hay un intruso!
Ger: "Lîst den Alarm aus - wir haben einen Eindringling!"
Filename:       SGRELEAS
Eng: "Release the dogs!"
Fre: "LÉchez les chiens !"
Ita: "Liberate i cani!"
Spa: "Soltad los perros"
Ger: "La·t die Hunde los!"
Filename:       SGDESTRO
Eng: "Destroy the plane!"
Fre: "DÇtruisez l'avion !"
Ita: "Distruggete l'aereo!"
Spa: "≠Destruid el avi¢n!"
Ger: "Zerstîrt das Flugzeug!"
Filename:       SPMORTAR
Eng: "Mortar will lead you through a secret tunnel to a small house in the heart of a forest, where you will start the mission."
Fre: "Mortar va vous emmener dans un tunnel secret jusqu'Ö une petite maison au cour de la foràt. C'est lÖ que vous commencerez votre mission."
Ita: "Mortar vi porterÖ attraverso un tunnel segreto ad una piccola casa nel cuore della foresta dove avrÖ inizio la vostra missione."
Spa: "Mortar le conducir† a travÇs de un t£nel secreto a una peque§a casa situada en pleno bosque, donde iniciar† la misi¢n."
Ger: "Mortar fÅhrt Sie durch einen Geheimtunnel zu einem kleinen Haus mitten im Wald, wo Sie Ihren Einsatz beginnen."
Filename:       SPOURCON
Eng: "Our contact is waiting for you in the nearby Church.  Meet up with him and he will help you with your mission.  Once the mission is complete, protect our contact from enemy revenge attacks - he can only show you the way to safety if he survives."
Fre: "Notre contact vous attend dans l'Çglise Ö proximitÇ. Retrouvez-le ; il vous aidera dans votre mission. Quand vous aurez terminÇ, vous devrez le protÇger d'Çventuelles attaques de reprÇsailles. Il n'y a que lui qui puisse vous sortir de lÖ."
Ita: "Il nostro contatto vi sta aspettando nella Chiesa vicina. Andate da lui e vi aiuterÖ con la vostra missione. Una volta completata la missione, proteggete il nostro contatto dalla vendetta del nemico; solo se sopravviverÖ potrÖ mostrarvi come mettervi in salvo."
Spa: "Nuestro contacto le espera en la iglesia cercana. Re£nase con Çl, le ayudar† a completar su misi¢n. Una vez completada, debe protegerle de los ataques de represalia del enemigo: ≠el contacto s¢lo podr† mostrarle c¢mo escapar si sigue vivo! 
Ger: "Unser Kontaktmann erwartet Sie in der nahegelegenen Kirche. Treffen Sie ihn, und er hilft Ihnen bei Ihrem Einsatz. Sobald der Einsatz abgeschlossen ist, schÅtzen Sie ihn vor gegnerischen Racheakten - er kann Ihnen nur dann den Weg in sicheres Gebiet zeigen, wenn er Åberlebt."
Filename:       SPWEPRED
Eng: "We predict that Major Stromb's convoy will follow this road and have to stop at this checkpoint bridge on the way to the dam.  If we are right, the Church will provide the ideal position from which to attempt Stromb's assassination."
Fre: "Nous pensons que le convoi du Major Stromb empruntera cette route et s'arràtera au poste du pont avant d'arriver au barrage. Si tout se passe bien, l'Çglise fera une excellente position pour tenter d'assassiner le Major Stromb."
Ita: "Prevediamo che il convoglio del Maggiore Stromb seguirÖ questa strada e che quindi dovrÖ fermarsi al posto di controllo del ponte verso la diga. Se abbiamo ragione, la Chiesa sarÖ una postazione ideale per sparare a Stromb."
Spa: "Creemos que el convoy del mayor Stromb seguir† esta carretera, y se detendr† en este puesto de control junto al puente, antes de llegar a la presa. Si estamos en lo cierto, la iglesia ser† el punto ideal para intentar acabar con Stromb."
Ger: "Wir gehen davon aus, da· Major Strombs Konvoi auf dem Weg zum Damm dieser Stra·e folgen wird und an dieser Kontrolpunkt-BrÅcke halten mu·. Wenn wir recht haben, stellt die Kirche die ideale Ausgangsposition fÅr Ihr Attentat auf Stromb dar."
Filename:       SPFORFUT
Eng: "For future reference, this is the new dam that Major Stromb is on his way to inspect."
Fre: "Pour information, ceci est le nouveau barrage que le Major Stromb s'appràte Ö inspecter."
Ita: "Per vostra informazione, questa ä la nuova diga che il Maggiore Stromb sta per ispezionare."
Spa: "Para que le sirva de referencia en el futuro, Çsta es la presa que el Major Stromb va a inspeccionar."
Ger: "Zu Ihrer Information: Das ist der neue Damm, den Major Stromb inspizieren will."
Filename:       S9HERETA
Eng: "Here, take this sniper rifle - you'll need it.  Our contact is waiting in the Church.  Find him and he will instruct you further.  Good luck my friend!"
Fre: "Tiens, prends ce fusil de sniper, tu en auras besoin. Notre contact attend dans l'Çglise. Va le retrouver ; il te donnera les instructions Ö suivre. Bonne chance, mon ami !"
Ita: "Ecco, prendete questo fucile ad alta precisione, ne avrete bisogno. Il nostro contatto vi sta aspettando nella Chiesa. Trovatelo e vi fornirÖ altre informazioni. Buona fortuna amico!"
Spa: "Aqu° tiene, lleve este rifle de precisi¢n, le har† falta. Nuestro contacto le espera en la iglesia. EncuÇntrele, y Çl le dar† las siguientes instrucciones. ≠Buena suerte, amigo!
Ger: "Hier, nimm dieses ScharfschÅtzengewehr - du wirst es brauchen. Unser Kontaktmann wartet in der Kirche. Finde ihn, und er gibt dir weitere Anweisungen. Viel GlÅck, mein Freund!"
Filename:       SRWOLVES
Eng: "Wolves...better be careful."
Fre: "Des loups... mieux vaut àtre prudent."
Ita: "Lupi...meglio fare attenzione."
Spa: "Lobos... TendrÇ que tener cuidado..."
Ger: "Wîlfe... Vorsicht ist angesagt."
Filename:       SGIDONTU
Eng: "I do not understand why we have to stand guard here day after day - nothing ever happens!"
Fre: "Je ne comprends pas pourquoi il faut toujours qu'on monte la garde. Il ne se passe jamais rien !"
Ita: "Non capisco perchÇ dobbiamo stare di guardia qui tutto il giorno, non succede mai niente!"
Spa: "No entiendo por quÇ tenemos que hacer guardia aqu°, d°a tras d°a. ≠Nunca pasa nada!"
Ger: "Ich kapier nicht, warum wir hier tagtÑglich rumstehen mÅssen - es passiert ja doch nie was!"
Filename:       S2YOURER
Eng: "You are right - we deserve better duties than this.  Got a smoke?"
